Time (ms)	LowV Voltage (V)	LowV Current (I)	Fiducial Sensor (V)	Pressure Vessel Pressure (psi)	Flow Sensor (V)	Fairing Temperature (F)	Reservoir Temperature (F)	Right Hall Effect (V)	Left Hall Effect (V)	Tank PT (psig)	Right Clamp PT (psig)	Left Clamp PT (psig)	Brake PT (psig)	Cooling PT (V)	Displacement (ft)	Velocity (ft/s)	x acceleration (g)	IMU Pressure (psia)	IMU Temperature (F)	Max Cell Voltage (V)	Max Cell ID (#)	Min Cell Voltage (V)	Min Cell ID (#)	State of Charge (%)	Average Voltage (V)	Voltage Delta (V)	Pack Current (I)	Pack Voltage (V)	Max Resistance (Ohm)	Min Resistance (Ohm)	Average Resistance (Ohm)	Resistance Delta (Ohm)	Highest Temperature (F)	BMSStatus.isFault	BMSStatus.isolation	Motor Velocity	Motor Temperature	Controller Temperature	Motor DC Voltage	Motor Error Code	motorStatus.isReady	motorStatus.isOn	motorStatus.isOperEn	motorStatus.isFault	motorStatus.isVoltEn	motorStatus.targetReached	motorStatus.isWarning	isAlive	motorControllerState	State	Pod Power	Dump Valve	Brakes	Clamp	Pump	HighSide	Precharge	Drive	Throttle	Pump	AO2	AO3
669690.000000	26.415509	-54.761483	0.000000	-18.212199	0.003560	-434.696653	-439.259318	2.924092	3.817261	1050.737740	22.897543	22.663354	22.595049	5.330723	-3256.442720	-0.035880	-0.000280	14.673609	93.822671	4.044000	6.000000	4.033800	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
669790.000000	26.433017	-54.786111	0.000000	-18.266235	0.000933	-434.126320	-437.652016	2.922778	3.824485	1050.963432	22.887931	22.673257	22.439068	5.330395	-3269.012028	-0.035916	0.000112	14.673464	93.825040	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
669890.000000	26.434047	-54.695808	0.000000	-18.261455	-0.002679	-439.933348	-444.755256	2.918181	3.812007	1054.800208	22.653597	22.458439	22.029093	5.331708	-3281.613350	-0.035943	0.000070	14.673609	93.826131	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
669990.000000	26.445376	-54.671181	0.000000	-18.261455	-0.004321	-440.088894	-445.014499	2.925734	3.829411	1060.668218	23.190280	22.887785	22.429165	5.328425	-3295.650388	-0.035914	-0.000153	14.673609	93.828576	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670090.000000	26.421689	-54.761483	0.000000	-18.229294	0.006187	-435.215138	-440.659227	2.919495	3.819888	1053.220359	23.063572	22.926962	21.902385	5.271945	-3306.914216	-0.035930	-0.000335	14.673464	93.830485	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670190.000000	26.447436	-54.671181	0.000000	-18.237262	-0.000052	-440.555530	-445.947771	2.919823	3.830068	1062.022374	22.858077	22.594614	21.443185	5.255855	-3319.612564	-0.035996	-0.000375	14.674044	93.831858	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670290.000000	26.433017	-54.646553	0.000000	-18.219733	0.002575	-439.518561	-444.133075	2.920152	3.826127	1056.605749	22.799820	22.438778	22.243621	5.334992	-3333.757170	-0.036110	-0.000416	14.673754	93.829867	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670390.000000	26.436107	-54.687599	0.000000	-18.258847	0.001262	-438.429743	-443.199802	2.920480	3.814963	1051.866203	22.585436	22.341490	21.941417	5.320544	-3346.520851	-0.036243	-0.000198	14.673464	93.830320	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670490.000000	26.408300	-54.909250	0.000000	-18.295934	-0.004649	-435.370683	-438.377894	2.920152	3.812007	1052.091896	22.546260	22.390134	22.019335	5.324812	-3359.316215	-0.036341	-0.000063	14.673609	93.831192	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670590.000000	26.444346	-54.687599	0.000000	-18.295934	-0.006948	-440.866621	-442.992408	2.925405	3.821858	1056.380057	22.887785	22.848754	22.302313	5.309707	-3373.570012	-0.036384	-0.000161	14.673609	93.830698	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670690.000000	26.439197	-54.531623	0.000000	-18.202348	0.003560	-439.311167	-444.029378	2.925405	3.842546	1064.053608	23.063427	22.526744	22.507228	5.337619	-3386.431846	-0.036421	-0.000161	14.673609	93.830698	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670790.000000	26.439197	-54.605506	0.000000	-18.212344	0.002903	-439.674106	-444.340468	2.920480	3.826127	1059.088369	23.092556	22.848609	22.448536	5.333022	-3397.864589	-0.036421	-0.000311	14.673754	93.838381	4.044000	6.000000	4.033800	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670890.000000	26.441256	-54.671181	0.000000	-18.295934	-0.005963	-440.399985	-443.821984	2.923435	3.821858	1053.897437	22.634081	22.487713	22.224250	5.320215	-3410.791463	-0.036575	-0.000156	14.673609	93.841093	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
670990.000000	26.425808	-54.654762	0.000000	-18.177720	0.013411	-436.355804	-441.748045	2.929346	3.825142	1057.508520	23.004880	22.946333	22.185219	5.341231	-3423.752319	-0.036663	-0.000008	14.673609	93.839734	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671090.000000	26.423748	-54.753273	0.000000	-18.248996	-0.000380	-440.244439	-444.444165	2.915554	3.812007	1048.706505	22.517131	22.409795	22.117059	5.324484	-3436.745149	-0.036686	-0.000259	14.673464	93.838683	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671190.000000	26.411390	-54.843575	0.000000	-18.234074	0.011113	-432.985654	-437.133531	2.923764	3.819888	1058.862676	23.044202	22.546550	22.429456	5.340574	-3449.770872	-0.036735	-0.000640	14.673319	93.840764	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671290.000000	26.441256	-54.687599	0.000000	-18.293471	-0.008590	-440.348136	-442.214681	2.922122	3.827441	1050.737740	22.985364	22.458439	22.477955	5.321857	-3464.281262	-0.036881	-0.000157	14.673609	93.844149	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671390.000000	26.408300	-54.909250	0.000000	-18.283620	-0.000052	-434.022623	-438.066804	2.922450	3.811679	1047.803735	22.653597	22.399892	22.321829	5.321857	-3477.376146	-0.037008	0.000011	14.673609	93.846456	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671490.000000	26.416539	-54.843575	0.000000	-18.253631	0.001918	-434.696653	-437.963107	2.917525	3.806097	1052.317588	22.585727	22.039286	21.892918	5.313976	-3490.503348	-0.037031	-0.000326	14.673174	93.848324	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671590.000000	26.444346	-54.589088	0.000000	-18.202348	0.009799	-436.926137	-442.473923	2.921465	3.820873	1053.897437	23.063427	22.487713	22.321829	5.332693	-3503.662233	-0.037081	0.000016	14.673609	93.850823	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671690.000000	26.439197	-54.769692	0.000000	-18.305930	-0.007933	-439.725955	-441.851742	2.918181	3.821858	1050.512047	22.497326	22.292410	22.165558	5.326783	-3518.319619	-0.037136	0.000122	14.673754	93.851812	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671790.000000	26.415509	-54.901040	0.000000	-18.288255	-0.001694	-434.230017	-437.963107	2.919495	3.815948	1055.702979	22.839286	22.439213	22.839286	5.322186	-3530.078166	-0.037114	-0.000359	14.673319	93.851668	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671890.000000	26.436107	-54.786111	0.000000	-18.288690	-0.006619	-437.289077	-439.570409	2.919166	3.821202	1059.314062	22.672967	22.409505	22.282652	5.327439	-3543.336834	-0.037153	-0.000346	14.673754	93.852224	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
671990.000000	26.429928	-54.777901	0.000000	-18.293471	-0.004977	-441.177712	-445.429286	2.918181	3.813649	1049.834969	22.760933	22.321829	21.931514	5.294274	-3556.629760	-0.037259	-0.000640	14.673609	93.852821	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672090.000000	26.426838	-54.827157	0.000000	-18.271161	0.003232	-433.504138	-437.133531	2.914898	3.817590	1046.223886	22.419553	22.370763	21.999964	5.320872	-3569.955955	-0.037419	-0.000064	14.673464	93.851585	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672190.000000	26.457735	-54.646553	0.000000	-18.305495	-0.009575	-440.607379	-445.273741	2.922122	3.823172	1054.123130	22.731950	22.605097	22.380666	5.323171	-3583.316217	-0.037535	-0.000333	14.673319	93.853570	4.044100	6.000000	4.034100	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672290.000000	26.417569	-54.827157	0.000000	-18.246678	0.007172	-433.659684	-437.289077	2.920480	3.817261	1057.282827	22.956091	22.692628	22.526744	5.340574	-3598.197769	-0.037599	-0.000423	14.673609	93.853947	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672390.000000	26.438167	-54.621925	0.000000	-18.241753	-0.001365	-440.140742	-444.651559	2.918181	3.822187	1050.512047	22.682870	22.438923	22.253524	5.319559	-3611.626079	-0.037727	-0.000344	14.673609	93.854778	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672490.000000	26.420659	-54.802529	0.000000	-18.222195	0.007501	-433.504138	-437.340925	2.925077	3.822187	1056.380057	22.936430	22.614420	22.370473	5.338604	-3625.087719	-0.037850	-0.000159	14.673754	93.853899	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672590.000000	26.431987	-54.802529	0.000000	-18.275941	0.001262	-434.955895	-437.755713	2.925405	3.823172	1057.282827	22.819770	22.644129	22.634371	5.331052	-3638.583461	-0.037933	-0.000241	14.673319	93.853247	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672690.000000	26.424778	-54.802529	0.000000	-18.315636	-0.005306	-440.711076	-442.836863	2.919166	3.815619	1054.123130	22.546260	22.653597	22.448681	5.325798	-3653.617076	-0.037999	0.000298	14.673609	93.855795	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672790.000000	26.422718	-54.728646	0.000000	-18.251604	0.004545	-437.392773	-442.836863	2.914898	3.816604	1046.223886	22.643839	22.438923	21.970545	5.315290	-3667.183918	-0.037989	-0.000162	14.673609	93.857140	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672890.000000	26.424778	-54.868203	0.000000	-18.264208	0.005530	-433.607835	-437.237228	2.926062	3.826127	1050.963432	23.150958	22.565486	22.321539	5.336962	-3682.293393	-0.037966	0.000124	14.673899	93.858321	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
672990.000000	26.408300	-54.851785	0.000000	-18.249431	0.005202	-434.074471	-437.185380	2.922778	3.817590	1054.800208	23.111926	22.643549	22.116623	5.329410	-3695.928587	-0.037972	-0.000396	14.673899	93.858795	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673090.000000	26.408300	-54.777901	0.000000	-18.236537	0.006187	-436.770592	-442.214681	2.919166	3.816604	1054.348823	22.468487	22.312361	22.302603	5.323499	-3709.595582	-0.038014	-0.000151	14.673319	93.859413	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673190.000000	26.408300	-54.736855	0.000000	-18.212054	0.009799	-434.178168	-439.933348	2.922450	3.820216	1060.668218	23.268488	22.487858	22.302458	5.339589	-3723.299230	-0.038110	0.000091	14.673464	93.860326	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673290.000000	26.445376	-54.638344	0.000000	-18.271161	-0.005963	-440.088894	-444.651559	2.920480	3.821202	1051.866203	22.722047	22.429310	21.960933	5.319559	-3738.560952	-0.038119	0.000174	14.673464	93.863348	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673390.000000	26.444346	-54.728646	0.000000	-18.288400	-0.005306	-439.777803	-442.110984	2.926719	3.826784	1055.477286	22.692773	22.595194	22.448826	5.332693	-3750.805680	-0.038068	-0.000266	14.673464	93.864144	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673490.000000	26.435077	-54.695808	0.000000	-18.263918	-0.002351	-440.244439	-444.547862	2.915554	3.817261	1046.900964	22.429165	22.224250	22.146187	5.326783	-3764.610126	-0.038081	0.000386	14.673609	93.865469	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673590.000000	26.421689	-54.695808	0.000000	-18.234364	0.007172	-435.889168	-441.903590	2.924749	3.822843	1062.699452	23.073185	22.721902	22.331587	5.334007	-3779.985710	-0.038062	-0.000197	14.673609	93.867536	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
673690.000000	26.437137	-54.630134	0.000000	-18.212199	0.005202	-439.259318	-443.666438	2.918838	3.821530	1048.480813	22.936575	22.458439	22.429165	5.324484	-3793.858319	-0.038031	0.000738	14.673609	93.872006	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
